Case_ID,Activity,Timestamp,Resource,Department,Incident_Type
INC_1864,Resolved,2026-04-26 15:29:00.000000,Brea,Tier 1,Hardware Failure
INC_1864,Closed,2026-04-26 15:39:00.000000,Brea,Tier 1,Hardware Failure
INC_1865,Ticket Created,2026-04-17 10:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1865,Escalated,2026-04-17 11:11:32.308694,Alex,Tier 1,Hardware Failure
INC_1865,In Progress,2026-04-17 11:26:32.308694,Frank,Tier 2 - Software,Hardware Failure
INC_1865,Resolved,2026-04-17 14:19:03.596957,Frank,Tier 2 - Software,Hardware Failure
INC_1865,Closed,2026-04-17 15:19:03.596957,Alex,Tier 1,Hardware Failure
INC_1866,Ticket Created,2026-04-08 12:00:00.000000,Brea,Tier 1,Network Issue
INC_1866,Escalated,2026-04-08 13:00:25.987654,Brea,Tier 1,Network Issue
INC_1866,In Progress,2026-04-08 13:15:25.987654,David,Tier 2 - Network,Network Issue
INC_1866,Resolved,2026-04-09 04:24:47.166481,David,Tier 2 - Network,Network Issue
INC_1866,Closed,2026-04-09 05:24:47.166481,Brea,Tier 1,Network Issue
INC_1867,Ticket Created,2026-04-08 16:00:00.000000,Charlie,Tier 1,Network Issue
INC_1867,Resolved,2026-04-08 17:27:00.000000,Charlie,Tier 1,Network Issue
INC_1867,Closed,2026-04-08 17:37:00.000000,Charlie,Tier 1,Network Issue
INC_1868,Ticket Created,2026-04-16 14:00:00.000000,Alex,Tier 1,Software Bug
INC_1868,Escalated,2026-04-16 14:59:52.821559,Alex,Tier 1,Software Bug
INC_1868,In Progress,2026-04-16 15:14:52.821559,Frank,Tier 2 - Software,Software Bug
INC_1868,Resolved,2026-04-17 03:57:05.595755,Frank,Tier 2 - Software,Software Bug
INC_1868,Closed,2026-04-17 04:57:05.595755,Alex,Tier 1,Software Bug
INC_1869,Ticket Created,2026-04-03 11:00:00.000000,Dani,Tier 1,Network Issue
INC_1869,Escalated,2026-04-03 12:00:00.000000,Dani,Tier 1,Network Issue
INC_1869,Awaiting Info,2026-04-03 14:00:00.000000,David,Tier 2 - Network,Network Issue
INC_1869,In Progress,2026-04-04 02:43:21.986032,Dani,Tier 1,Network Issue
INC_1869,In Progress,2026-04-04 06:43:21.986032,Henry,Tier 3 - Management,Network Issue
INC_1869,Resolved,2026-04-04 11:17:38.727721,David,Tier 2 - Network,Network Issue
INC_1869,Closed,2026-04-04 13:17:38.727721,Dani,Tier 1,Network Issue
INC_1870,Ticket Created,2026-04-24 16:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1870,Escalated,2026-04-24 17:17:51.840659,Alex,Tier 1,Hardware Failure
INC_1870,In Progress,2026-04-24 17:32:51.840659,Frank,Tier 2 - Software,Hardware Failure
INC_1870,Resolved,2026-04-24 21:27:58.433529,Frank,Tier 2 - Software,Hardware Failure
INC_1870,Closed,2026-04-24 22:27:58.433529,Alex,Tier 1,Hardware Failure
INC_1871,Ticket Created,2026-04-18 12:00:00.000000,Alex,Tier 1,Software Bug
INC_1871,Escalated,2026-04-18 12:55:45.083244,Alex,Tier 1,Software Bug
INC_1871,In Progress,2026-04-18 13:10:45.083244,Grace,Tier 2 - Software,Software Bug
INC_1871,Resolved,2026-04-19 00:53:20.410773,Grace,Tier 2 - Software,Software Bug
INC_1871,Closed,2026-04-19 01:53:20.410773,Alex,Tier 1,Software Bug
INC_1872,Ticket Created,2026-04-08 16:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1872,Resolved,2026-04-08 16:29:00.000000,Alex,Tier 1,Hardware Failure
INC_1872,Closed,2026-04-08 16:39:00.000000,Alex,Tier 1,Hardware Failure
INC_1873,Ticket Created,2026-04-03 10:00:00.000000,Brea,Tier 1,Network Issue
INC_1873,Escalated,2026-04-03 11:40:07.141041,Brea,Tier 1,Network Issue
INC_1873,In Progress,2026-04-03 11:55:07.141041,David,Tier 2 - Network,Network Issue
INC_1873,Resolved,2026-04-04 05:11:10.610772,David,Tier 2 - Network,Network Issue
INC_1873,Closed,2026-04-04 06:11:10.610772,Brea,Tier 1,Network Issue
INC_1874,Ticket Created,2026-04-20 15:00:00.000000,Dani,Tier 1,Network Issue
INC_1874,Escalated,2026-04-20 16:00:00.000000,Dani,Tier 1,Network Issue
INC_1874,Awaiting Info,2026-04-20 18:00:00.000000,David,Tier 2 - Network,Network Issue
INC_1874,In Progress,2026-04-21 16:00:57.697693,Dani,Tier 1,Network Issue
INC_1874,In Progress,2026-04-21 20:00:57.697693,Henry,Tier 3 - Management,Network Issue
INC_1874,Resolved,2026-04-21 23:47:17.182985,David,Tier 2 - Network,Network Issue
INC_1874,Closed,2026-04-22 01:47:17.182985,Dani,Tier 1,Network Issue
INC_1875,Ticket Created,2026-04-01 13:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1875,Resolved,2026-04-01 13:58:00.000000,Dani,Tier 1,Hardware Failure
INC_1875,Closed,2026-04-01 14:08:00.000000,Dani,Tier 1,Hardware Failure
INC_1876,Ticket Created,2026-04-17 13:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1876,Resolved,2026-04-17 14:18:00.000000,Alex,Tier 1,Hardware Failure
INC_1876,Closed,2026-04-17 14:28:00.000000,Alex,Tier 1,Hardware Failure
INC_1877,Ticket Created,2026-04-27 16:00:00.000000,Brea,Tier 1,Password Reset
INC_1877,Resolved,2026-04-27 16:40:00.000000,Brea,Tier 1,Password Reset
INC_1877,Closed,2026-04-27 16:50:00.000000,Brea,Tier 1,Password Reset
INC_1878,Ticket Created,2026-04-14 09:00:00.000000,Dani,Tier 1,Software Bug
INC_1878,Resolved,2026-04-14 10:14:00.000000,Dani,Tier 1,Software Bug
INC_1878,Closed,2026-04-14 10:24:00.000000,Dani,Tier 1,Software Bug
INC_1879,Ticket Created,2026-04-03 15:00:00.000000,Alex,Tier 1,Software Bug
INC_1879,Escalated,2026-04-03 16:14:30.351787,Alex,Tier 1,Software Bug
INC_1879,In Progress,2026-04-03 16:29:30.351787,Frank,Tier 2 - Software,Software Bug
INC_1879,Resolved,2026-04-04 07:38:40.445148,Frank,Tier 2 - Software,Software Bug
INC_1879,Closed,2026-04-04 08:38:40.445148,Alex,Tier 1,Software Bug
INC_1880,Ticket Created,2026-04-06 17:00:00.000000,Dani,Tier 1,Password Reset
INC_1880,Resolved,2026-04-06 17:49:00.000000,Dani,Tier 1,Password Reset
INC_1880,Closed,2026-04-06 17:59:00.000000,Dani,Tier 1,Password Reset
INC_1881,Ticket Created,2026-04-26 14:00:00.000000,Brea,Tier 1,Software Bug
INC_1881,Escalated,2026-04-26 14:49:49.351197,Brea,Tier 1,Software Bug
INC_1881,In Progress,2026-04-26 15:04:49.351197,Frank,Tier 2 - Software,Software Bug
INC_1881,Resolved,2026-04-27 10:28:42.321042,Frank,Tier 2 - Software,Software Bug
INC_1881,Closed,2026-04-27 11:28:42.321042,Brea,Tier 1,Software Bug
INC_1882,Ticket Created,2026-04-26 13:00:00.000000,Brea,Tier 1,Software Bug
INC_1882,Escalated,2026-04-26 14:00:00.000000,Brea,Tier 1,Software Bug
INC_1882,Awaiting Info,2026-04-26 16:00:00.000000,Grace,Tier 2 - Software,Software Bug
INC_1882,In Progress,2026-04-27 03:10:16.024178,Brea,Tier 1,Software Bug
INC_1882,Resolved,2026-04-27 08:17:18.506227,Grace,Tier 2 - Software,Software Bug
INC_1882,Closed,2026-04-27 10:17:18.506227,Brea,Tier 1,Software Bug
INC_1883,Ticket Created,2026-04-09 11:00:00.000000,Alex,Tier 1,Software Bug
INC_1883,Escalated,2026-04-09 12:00:00.000000,Alex,Tier 1,Software Bug
INC_1883,Awaiting Info,2026-04-09 14:00:00.000000,Grace,Tier 2 - Software,Software Bug
INC_1883,In Progress,2026-04-10 05:21:22.699920,Alex,Tier 1,Software Bug
INC_1883,Resolved,2026-04-10 09:39:49.364111,Grace,Tier 2 - Software,Software Bug
INC_1883,Closed,2026-04-10 11:39:49.364111,Alex,Tier 1,Software Bug
INC_1884,Ticket Created,2026-04-17 17:00:00.000000,Brea,Tier 1,Software Bug
INC_1884,Escalated,2026-04-17 18:38:48.614336,Brea,Tier 1,Software Bug
INC_1884,In Progress,2026-04-17 18:53:48.614336,Frank,Tier 2 - Software,Software Bug
INC_1884,Resolved,2026-04-18 14:29:46.183697,Frank,Tier 2 - Software,Software Bug
INC_1884,Closed,2026-04-18 15:29:46.183697,Brea,Tier 1,Software Bug
INC_1885,Ticket Created,2026-04-03 15:00:00.000000,Dani,Tier 1,Software Bug
INC_1885,Resolved,2026-04-03 16:22:00.000000,Dani,Tier 1,Software Bug
INC_1885,Closed,2026-04-03 16:32:00.000000,Dani,Tier 1,Software Bug
INC_1886,Ticket Created,2026-04-01 11:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1886,Escalated,2026-04-01 12:25:26.238575,Dani,Tier 1,Hardware Failure
INC_1886,In Progress,2026-04-01 12:40:26.238575,Frank,Tier 2 - Software,Hardware Failure
INC_1886,Resolved,2026-04-01 17:27:16.494783,Frank,Tier 2 - Software,Hardware Failure
INC_1886,Closed,2026-04-01 18:27:16.494783,Dani,Tier 1,Hardware Failure
INC_1887,Ticket Created,2026-04-25 12:00:00.000000,Alex,Tier 1,Network Issue
INC_1887,Resolved,2026-04-25 12:43:00.000000,Alex,Tier 1,Network Issue
INC_1887,Closed,2026-04-25 12:53:00.000000,Alex,Tier 1,Network Issue
INC_1888,Ticket Created,2026-04-03 11:00:00.000000,Brea,Tier 1,Network Issue
INC_1888,Escalated,2026-04-03 11:40:51.066999,Brea,Tier 1,Network Issue
INC_1888,In Progress,2026-04-03 11:55:51.066999,David,Tier 2 - Network,Network Issue
INC_1888,Resolved,2026-04-03 17:15:03.231578,David,Tier 2 - Network,Network Issue
INC_1888,Closed,2026-04-03 18:15:03.231578,Brea,Tier 1,Network Issue
INC_1889,Ticket Created,2026-04-08 13:00:00.000000,Dani,Tier 1,Network Issue
INC_1889,Escalated,2026-04-08 14:00:00.000000,Dani,Tier 1,Network Issue
INC_1889,Awaiting Info,2026-04-08 16:00:00.000000,David,Tier 2 - Network,Network Issue
INC_1889,In Progress,2026-04-09 09:38:27.464768,Dani,Tier 1,Network Issue
INC_1889,In Progress,2026-04-09 13:38:27.464768,Henry,Tier 3 - Management,Network Issue
INC_1889,Resolved,2026-04-09 17:09:49.889365,David,Tier 2 - Network,Network Issue
INC_1889,Closed,2026-04-09 19:09:49.889365,Dani,Tier 1,Network Issue
INC_1890,Ticket Created,2026-05-01 14:00:00.000000,Brea,Tier 1,Software Bug
INC_1890,Resolved,2026-05-01 15:08:00.000000,Brea,Tier 1,Software Bug
INC_1890,Closed,2026-05-01 15:18:00.000000,Brea,Tier 1,Software Bug
INC_1891,Ticket Created,2026-04-14 11:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1891,Resolved,2026-04-14 12:23:00.000000,Charlie,Tier 1,Hardware Failure
INC_1891,Closed,2026-04-14 12:33:00.000000,Charlie,Tier 1,Hardware Failure
INC_1892,Ticket Created,2026-04-29 14:00:00.000000,Alex,Tier 1,Software Bug
INC_1892,Escalated,2026-04-29 15:00:00.000000,Alex,Tier 1,Software Bug
INC_1892,Awaiting Info,2026-04-29 17:00:00.000000,Grace,Tier 2 - Software,Software Bug
INC_1892,In Progress,2026-04-30 07:08:50.231791,Alex,Tier 1,Software Bug
INC_1892,Resolved,2026-04-30 12:23:40.700972,Grace,Tier 2 - Software,Software Bug
INC_1892,Closed,2026-04-30 14:23:40.700972,Alex,Tier 1,Software Bug
INC_1893,Ticket Created,2026-04-24 16:00:00.000000,Dani,Tier 1,Network Issue
INC_1893,Escalated,2026-04-24 17:51:17.954650,Dani,Tier 1,Network Issue
INC_1893,In Progress,2026-04-24 18:06:17.954650,David,Tier 2 - Network,Network Issue
INC_1893,Resolved,2026-04-25 10:57:05.022014,David,Tier 2 - Network,Network Issue
INC_1893,Closed,2026-04-25 11:57:05.022014,Dani,Tier 1,Network Issue
INC_1894,Ticket Created,2026-04-28 11:00:00.000000,Alex,Tier 1,Network Issue
INC_1894,Escalated,2026-04-28 12:44:56.608476,Alex,Tier 1,Network Issue
INC_1894,In Progress,2026-04-28 12:59:56.608476,David,Tier 2 - Network,Network Issue
INC_1894,Resolved,2026-04-29 08:05:11.735320,David,Tier 2 - Network,Network Issue
INC_1894,Closed,2026-04-29 09:05:11.735320,Alex,Tier 1,Network Issue
INC_1895,Ticket Created,2026-04-16 10:00:00.000000,Charlie,Tier 1,Network Issue
INC_1895,Escalated,2026-04-16 11:28:03.510790,Charlie,Tier 1,Network Issue
INC_1895,In Progress,2026-04-16 11:43:03.510790,David,Tier 2 - Network,Network Issue
INC_1895,Resolved,2026-04-17 01:08:24.505298,David,Tier 2 - Network,Network Issue
INC_1895,Closed,2026-04-17 02:08:24.505298,Charlie,Tier 1,Network Issue
INC_1896,Ticket Created,2026-04-07 15:00:00.000000,Alex,Tier 1,Password Reset
INC_1896,Resolved,2026-04-07 16:19:00.000000,Alex,Tier 1,Password Reset
INC_1896,Closed,2026-04-07 16:29:00.000000,Alex,Tier 1,Password Reset
INC_1897,Ticket Created,2026-04-21 15:00:00.000000,Alex,Tier 1,Password Reset
INC_1897,Resolved,2026-04-21 15:22:00.000000,Alex,Tier 1,Password Reset
INC_1897,Closed,2026-04-21 15:32:00.000000,Alex,Tier 1,Password Reset
INC_1898,Ticket Created,2026-04-16 11:00:00.000000,Dani,Tier 1,Network Issue
INC_1898,Escalated,2026-04-16 12:00:00.000000,Dani,Tier 1,Network Issue
INC_1898,Awaiting Info,2026-04-16 14:00:00.000000,Elena,Tier 2 - Network,Network Issue
INC_1898,In Progress,2026-04-17 05:09:12.311073,Dani,Tier 1,Network Issue
INC_1898,In Progress,2026-04-17 09:09:12.311073,Henry,Tier 3 - Management,Network Issue
INC_1898,Resolved,2026-04-17 13:55:54.244617,Elena,Tier 2 - Network,Network Issue
INC_1898,Closed,2026-04-17 15:55:54.244617,Dani,Tier 1,Network Issue
INC_1899,Ticket Created,2026-04-28 17:00:00.000000,Brea,Tier 1,Software Bug
INC_1899,Escalated,2026-04-28 18:35:21.143282,Brea,Tier 1,Software Bug
INC_1899,In Progress,2026-04-28 18:50:21.143282,Grace,Tier 2 - Software,Software Bug
INC_1899,Resolved,2026-04-29 06:49:49.325163,Grace,Tier 2 - Software,Software Bug
INC_1899,Closed,2026-04-29 07:49:49.325163,Brea,Tier 1,Software Bug
INC_1900,Ticket Created,2026-04-12 10:00:00.000000,Alex,Tier 1,Network Issue
INC_1900,Escalated,2026-04-12 10:41:06.670860,Alex,Tier 1,Network Issue
INC_1900,In Progress,2026-04-12 10:56:06.670860,Elena,Tier 2 - Network,Network Issue
INC_1900,Resolved,2026-04-12 22:27:12.238585,Elena,Tier 2 - Network,Network Issue
INC_1900,Closed,2026-04-12 23:27:12.238585,Alex,Tier 1,Network Issue
INC_1901,Ticket Created,2026-04-14 11:00:00.000000,Charlie,Tier 1,Software Bug
INC_1901,Escalated,2026-04-14 11:39:59.229527,Charlie,Tier 1,Software Bug
INC_1901,In Progress,2026-04-14 11:54:59.229527,Grace,Tier 2 - Software,Software Bug
INC_1901,Resolved,2026-04-14 22:31:07.508812,Grace,Tier 2 - Software,Software Bug
INC_1901,Closed,2026-04-14 23:31:07.508812,Charlie,Tier 1,Software Bug
INC_1902,Ticket Created,2026-04-17 12:00:00.000000,Brea,Tier 1,Software Bug
INC_1902,Escalated,2026-04-17 13:00:00.000000,Brea,Tier 1,Software Bug
INC_1902,Awaiting Info,2026-04-17 15:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1902,In Progress,2026-04-18 13:28:43.297319,Brea,Tier 1,Software Bug
INC_1902,Resolved,2026-04-18 16:52:10.237686,Frank,Tier 2 - Software,Software Bug
INC_1902,Closed,2026-04-18 18:52:10.237686,Brea,Tier 1,Software Bug
INC_1903,Ticket Created,2026-04-29 15:00:00.000000,Alex,Tier 1,Network Issue
INC_1903,Escalated,2026-04-29 15:35:36.272676,Alex,Tier 1,Network Issue
INC_1903,In Progress,2026-04-29 15:50:36.272676,David,Tier 2 - Network,Network Issue
INC_1903,Resolved,2026-04-30 10:56:51.378395,David,Tier 2 - Network,Network Issue
INC_1903,Closed,2026-04-30 11:56:51.378395,Alex,Tier 1,Network Issue
INC_1904,Ticket Created,2026-04-25 16:00:00.000000,Brea,Tier 1,Software Bug
INC_1904,Escalated,2026-04-25 17:59:28.414919,Brea,Tier 1,Software Bug
INC_1904,In Progress,2026-04-25 18:14:28.414919,Frank,Tier 2 - Software,Software Bug
INC_1904,Resolved,2026-04-26 12:26:29.486600,Frank,Tier 2 - Software,Software Bug
INC_1904,Closed,2026-04-26 13:26:29.486600,Brea,Tier 1,Software Bug
INC_1905,Ticket Created,2026-04-23 14:00:00.000000,Dani,Tier 1,Network Issue
INC_1905,Escalated,2026-04-23 15:19:11.563203,Dani,Tier 1,Network Issue
INC_1905,In Progress,2026-04-23 15:34:11.563203,David,Tier 2 - Network,Network Issue
INC_1905,Resolved,2026-04-24 05:38:01.838728,David,Tier 2 - Network,Network Issue
INC_1905,Closed,2026-04-24 06:38:01.838728,Dani,Tier 1,Network Issue
INC_1906,Ticket Created,2026-04-13 13:00:00.000000,Brea,Tier 1,Hardware Failure
INC_1906,Resolved,2026-04-13 13:26:00.000000,Brea,Tier 1,Hardware Failure
INC_1906,Closed,2026-04-13 13:36:00.000000,Brea,Tier 1,Hardware Failure
INC_1907,Ticket Created,2026-04-17 11:00:00.000000,Charlie,Tier 1,Network Issue
INC_1907,Resolved,2026-04-17 11:39:00.000000,Charlie,Tier 1,Network Issue
INC_1907,Closed,2026-04-17 11:49:00.000000,Charlie,Tier 1,Network Issue
INC_1908,Ticket Created,2026-04-11 10:00:00.000000,Alex,Tier 1,Software Bug
INC_1908,Resolved,2026-04-11 10:23:00.000000,Alex,Tier 1,Software Bug
INC_1908,Closed,2026-04-11 10:33:00.000000,Alex,Tier 1,Software Bug
INC_1909,Ticket Created,2026-04-25 17:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1909,Escalated,2026-04-25 18:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1909,Awaiting Info,2026-04-25 20:00:00.000000,Frank,Tier 2 - Software,Hardware Failure
INC_1909,In Progress,2026-04-26 07:29:23.817045,Charlie,Tier 1,Hardware Failure
INC_1909,Resolved,2026-04-26 09:42:43.805255,Frank,Tier 2 - Software,Hardware Failure
INC_1909,Closed,2026-04-26 11:42:43.805255,Charlie,Tier 1,Hardware Failure
INC_1910,Ticket Created,2026-04-11 09:00:00.000000,Alex,Tier 1,Network Issue
INC_1910,Escalated,2026-04-11 10:00:00.000000,Alex,Tier 1,Network Issue
INC_1910,Awaiting Info,2026-04-11 12:00:00.000000,David,Tier 2 - Network,Network Issue
INC_1910,In Progress,2026-04-12 09:05:02.252238,Alex,Tier 1,Network Issue
INC_1910,In Progress,2026-04-12 13:05:02.252238,Henry,Tier 3 - Management,Network Issue
INC_1910,Resolved,2026-04-12 16:33:46.193909,David,Tier 2 - Network,Network Issue
INC_1910,Closed,2026-04-12 18:33:46.193909,Alex,Tier 1,Network Issue
INC_1911,Ticket Created,2026-04-20 12:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1911,Resolved,2026-04-20 12:41:00.000000,Charlie,Tier 1,Hardware Failure
INC_1911,Closed,2026-04-20 12:51:00.000000,Charlie,Tier 1,Hardware Failure
INC_1912,Ticket Created,2026-05-01 09:00:00.000000,Brea,Tier 1,Software Bug
INC_1912,Escalated,2026-05-01 10:00:00.000000,Brea,Tier 1,Software Bug
INC_1912,Awaiting Info,2026-05-01 12:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1912,In Progress,2026-05-02 05:25:31.290616,Brea,Tier 1,Software Bug
INC_1912,Resolved,2026-05-02 10:47:43.495958,Frank,Tier 2 - Software,Software Bug
INC_1912,Closed,2026-05-02 12:47:43.495958,Brea,Tier 1,Software Bug
INC_1913,Ticket Created,2026-04-03 16:00:00.000000,Brea,Tier 1,Hardware Failure
INC_1913,Escalated,2026-04-03 17:56:56.512407,Brea,Tier 1,Hardware Failure
INC_1913,In Progress,2026-04-03 18:11:56.512407,Grace,Tier 2 - Software,Hardware Failure
INC_1913,Resolved,2026-04-03 22:33:05.236950,Grace,Tier 2 - Software,Hardware Failure
INC_1913,Closed,2026-04-03 23:33:05.236950,Brea,Tier 1,Hardware Failure
INC_1914,Ticket Created,2026-04-29 16:00:00.000000,Charlie,Tier 1,Network Issue
INC_1914,Escalated,2026-04-29 17:00:00.000000,Charlie,Tier 1,Network Issue
INC_1914,Awaiting Info,2026-04-29 19:00:00.000000,Elena,Tier 2 - Network,Network Issue
INC_1914,In Progress,2026-04-30 11:10:09.061265,Charlie,Tier 1,Network Issue
INC_1914,In Progress,2026-04-30 15:10:09.061265,Henry,Tier 3 - Management,Network Issue
INC_1914,Resolved,2026-04-30 19:37:06.884423,Elena,Tier 2 - Network,Network Issue
INC_1914,Closed,2026-04-30 21:37:06.884423,Charlie,Tier 1,Network Issue
INC_1915,Ticket Created,2026-04-30 11:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1915,Escalated,2026-04-30 12:47:59.525038,Charlie,Tier 1,Hardware Failure
INC_1915,In Progress,2026-04-30 13:02:59.525038,Grace,Tier 2 - Software,Hardware Failure
INC_1915,Resolved,2026-04-30 15:10:11.853883,Grace,Tier 2 - Software,Hardware Failure
INC_1915,Closed,2026-04-30 16:10:11.853883,Charlie,Tier 1,Hardware Failure
INC_1916,Ticket Created,2026-04-17 13:00:00.000000,Alex,Tier 1,Password Reset
INC_1916,Resolved,2026-04-17 13:22:00.000000,Alex,Tier 1,Password Reset
INC_1916,Closed,2026-04-17 13:32:00.000000,Alex,Tier 1,Password Reset
INC_1917,Ticket Created,2026-04-18 16:00:00.000000,Charlie,Tier 1,Password Reset
INC_1917,Resolved,2026-04-18 17:00:00.000000,Charlie,Tier 1,Password Reset
INC_1917,Closed,2026-04-18 17:10:00.000000,Charlie,Tier 1,Password Reset
INC_1918,Ticket Created,2026-04-05 15:00:00.000000,Charlie,Tier 1,Network Issue
INC_1918,Escalated,2026-04-05 16:58:44.908974,Charlie,Tier 1,Network Issue
INC_1918,In Progress,2026-04-05 17:13:44.908974,Elena,Tier 2 - Network,Network Issue
INC_1918,Resolved,2026-04-06 00:36:51.043903,Elena,Tier 2 - Network,Network Issue
INC_1918,Closed,2026-04-06 01:36:51.043903,Charlie,Tier 1,Network Issue
INC_1919,Ticket Created,2026-04-08 10:00:00.000000,Brea,Tier 1,Password Reset
INC_1919,Resolved,2026-04-08 10:55:00.000000,Brea,Tier 1,Password Reset
INC_1919,Closed,2026-04-08 11:05:00.000000,Brea,Tier 1,Password Reset
INC_1920,Ticket Created,2026-04-08 12:00:00.000000,Charlie,Tier 1,Software Bug
INC_1920,Resolved,2026-04-08 13:29:00.000000,Charlie,Tier 1,Software Bug
INC_1920,Closed,2026-04-08 13:39:00.000000,Charlie,Tier 1,Software Bug
INC_1921,Ticket Created,2026-04-15 09:00:00.000000,Brea,Tier 1,Hardware Failure
INC_1921,Resolved,2026-04-15 09:46:00.000000,Brea,Tier 1,Hardware Failure
INC_1921,Closed,2026-04-15 09:56:00.000000,Brea,Tier 1,Hardware Failure
INC_1922,Ticket Created,2026-04-27 14:00:00.000000,Dani,Tier 1,Network Issue
INC_1922,Resolved,2026-04-27 15:26:00.000000,Dani,Tier 1,Network Issue
INC_1922,Closed,2026-04-27 15:36:00.000000,Dani,Tier 1,Network Issue
INC_1923,Ticket Created,2026-04-22 14:00:00.000000,Alex,Tier 1,Password Reset
INC_1923,Escalated,2026-04-22 14:51:48.653532,Alex,Tier 1,Password Reset
INC_1923,In Progress,2026-04-22 15:06:48.653532,Grace,Tier 2 - Software,Password Reset
INC_1923,Resolved,2026-04-22 19:13:58.984479,Grace,Tier 2 - Software,Password Reset
INC_1923,Closed,2026-04-22 20:13:58.984479,Alex,Tier 1,Password Reset
INC_1924,Ticket Created,2026-04-03 09:00:00.000000,Brea,Tier 1,Software Bug
INC_1924,Escalated,2026-04-03 09:55:34.122060,Brea,Tier 1,Software Bug
INC_1924,In Progress,2026-04-03 10:10:34.122060,Frank,Tier 2 - Software,Software Bug
INC_1924,Resolved,2026-04-03 15:18:53.423954,Frank,Tier 2 - Software,Software Bug
INC_1924,Closed,2026-04-03 16:18:53.423954,Brea,Tier 1,Software Bug
INC_1925,Ticket Created,2026-04-09 17:00:00.000000,Alex,Tier 1,Password Reset
INC_1925,Resolved,2026-04-09 17:23:00.000000,Alex,Tier 1,Password Reset
INC_1925,Closed,2026-04-09 17:33:00.000000,Alex,Tier 1,Password Reset
INC_1926,Ticket Created,2026-04-17 16:00:00.000000,Charlie,Tier 1,Network Issue
INC_1926,Resolved,2026-04-17 16:53:00.000000,Charlie,Tier 1,Network Issue
INC_1926,Closed,2026-04-17 17:03:00.000000,Charlie,Tier 1,Network Issue
INC_1927,Ticket Created,2026-04-09 12:00:00.000000,Brea,Tier 1,Software Bug
INC_1927,Escalated,2026-04-09 13:00:00.000000,Brea,Tier 1,Software Bug
INC_1927,Awaiting Info,2026-04-09 15:00:00.000000,Grace,Tier 2 - Software,Software Bug
INC_1927,In Progress,2026-04-10 14:29:24.219936,Brea,Tier 1,Software Bug
INC_1927,Resolved,2026-04-10 16:44:20.640657,Grace,Tier 2 - Software,Software Bug
INC_1927,Closed,2026-04-10 18:44:20.640657,Brea,Tier 1,Software Bug
INC_1928,Ticket Created,2026-04-11 10:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1928,Resolved,2026-04-11 11:11:00.000000,Alex,Tier 1,Hardware Failure
INC_1928,Closed,2026-04-11 11:21:00.000000,Alex,Tier 1,Hardware Failure
INC_1929,Ticket Created,2026-04-03 14:00:00.000000,Dani,Tier 1,Password Reset
INC_1929,Resolved,2026-04-03 14:34:00.000000,Dani,Tier 1,Password Reset
INC_1929,Closed,2026-04-03 14:44:00.000000,Dani,Tier 1,Password Reset
INC_1930,Ticket Created,2026-04-04 16:00:00.000000,Dani,Tier 1,Network Issue
INC_1930,Escalated,2026-04-04 17:00:00.000000,Dani,Tier 1,Network Issue
INC_1930,Awaiting Info,2026-04-04 19:00:00.000000,David,Tier 2 - Network,Network Issue
INC_1930,In Progress,2026-04-05 11:55:23.029465,Dani,Tier 1,Network Issue
INC_1930,In Progress,2026-04-05 15:55:23.029465,Henry,Tier 3 - Management,Network Issue
INC_1930,Resolved,2026-04-05 18:21:04.650589,David,Tier 2 - Network,Network Issue
INC_1930,Closed,2026-04-05 20:21:04.650589,Dani,Tier 1,Network Issue
INC_1931,Ticket Created,2026-04-30 10:00:00.000000,Brea,Tier 1,Password Reset
INC_1931,Resolved,2026-04-30 10:59:00.000000,Brea,Tier 1,Password Reset
INC_1931,Closed,2026-04-30 11:09:00.000000,Brea,Tier 1,Password Reset
INC_1932,Ticket Created,2026-04-25 15:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1932,Escalated,2026-04-25 16:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1932,Awaiting Info,2026-04-25 18:00:00.000000,Grace,Tier 2 - Software,Hardware Failure
INC_1932,In Progress,2026-04-26 05:25:44.181849,Charlie,Tier 1,Hardware Failure
INC_1932,Resolved,2026-04-26 09:02:10.915634,Grace,Tier 2 - Software,Hardware Failure
INC_1932,Closed,2026-04-26 11:02:10.915634,Charlie,Tier 1,Hardware Failure
INC_1933,Ticket Created,2026-04-28 11:00:00.000000,Dani,Tier 1,Password Reset
INC_1933,Resolved,2026-04-28 11:45:00.000000,Dani,Tier 1,Password Reset
INC_1933,Closed,2026-04-28 11:55:00.000000,Dani,Tier 1,Password Reset
