Date,station_registrar_code,station_ea_code,session_operator_id,station_number,station_release_version,machine_address,machine_district,machine_state,machine_pincode,machine_lat,machine_long,machine_version,pkt_source,Count_U_plus_N_plus_Z,Count_N,Count_Z,Count_U,DEMO_UPDATE,BIO_UPDATE,NON_MBU,IS_MBU,COUNT_6AM_TO_10PM,COUNT_10PM_TO_6AM
2026-07-14,127,2821,MH_MIT_MC_NS116504,26214,,"Adhar Seva Kendra, N. M. Joshi Marg Municipal Secondary School, Ground Floor, ",Mumbai City,Maharashtra,400011,"18Â°59'30.61524"" N","72Â°50'0.23436"" E",3.3.4.2,UC,31,1,0,30,15,15,12,3,31,0
2026-07-14,649,0649,MP_BOIO_NS767742,88563,,"BANK OF INDIA VILL. MORODHAT. TEHSIL INDORE, DISTT. INDORE (MP) 452016",Indore,Madhya Pradesh,452016,"22Â°40'56.03028"" N",76Â°2'59.355467 E,3.3.4.2,UC,17,4,0,13,5,8,4,4,17,0
2026-07-14,804,2712,DOPBR_NS908960,82753,3.3.4.2/208-2,NEAR GAYATI MANDIR KANKAR BAGH,Patna,Bihar,800020,"25Â°35'53.1738"" N","85Â°9'18.69138"" E",3.3.4.2,ECMP,33,8,0,25,5,20,10,10,33,0
2026-07-14,102,0102,DITCHP_NS251455,61734,3.3.4.2/208-2,PANCHYAT BHAWAN  MILWAN TEH INDORA DISTT KANGRA (H.P) ,Kangra,Himachal Pradesh,176403,"32Â°4'56.7627"" N","75Â°37'5.9472"" E",3.3.4.2,ECMP,29,1,0,28,3,25,25,0,29,0
2026-07-14,221,2906,UCSC_WB_NO149909,07786,,Jibanpur Hdfc Bank Csp,North 24 Parganas,West Bengal,743424,"22Â°43'26.54298"" N",88Â°41'13.359359 E,3.3.4.2,UC,23,0,0,23,23,0,0,0,23,0
2026-07-14,221,0221,csc_jk_Poo_Sur_NS842860,05060,3.3.4.2/210-1,GROUND FLOOR TEHSIL OFFICE SURANKOTE POONCH,Punch,Jammu and Kashmir,185121,33Â°38'18.237299 N,"74Â°15'52.14846"" E",3.3.4.2,ECMP,23,6,0,17,7,10,8,2,23,0
2026-07-14,804,2710,dop_09111_479251,04472,3.3.4.2/208-2,"Near Gokavaram Bustand,Aryapuram-533104",East Godavari,Andhra Pradesh,533104,"17Â°0'32.8125"" N","81Â°46'24.9024"" E",3.3.4.2,ECMP,12,3,0,9,5,4,2,2,12,0
2026-07-14,221,2906,GJCSCBC_SBK_NS119123,47340,,"Dhairy Common Service Center, 10 Gopinath Complex, Near Alam Auto, Ankita Chashma Ghar Ni Bajuma, Opp Muthoot Finance , Approach Road, Prantij , 383205 , Mo. 8320961655",Sabarkantha,Gujarat,383205,"23Â°26'14.63376"" N","72Â°51'28.0371"" E",3.3.4.2,UC,10,0,0,10,10,0,0,0,10,0
2026-07-14,649,0649,UP_BOIO_NS812412,69551,,Bithur Road Choubepur Mandhna Kanpur Nagar  Uttar Pradesh-209217,Kanpur Nagar,Uttar Pradesh,209217,"26Â°33'31.7286"" N","80Â°13'39.49218"" E",3.3.4.2,UC,23,4,0,19,3,16,8,8,23,0
2026-07-14,804,2728,UP.DOP_VSI_WE769476,84096,3.3.4.2/210-1,Jakhini Post office ,Varanasi,Uttar Pradesh,221305,"25Â°11'43.43262"" N",82Â°50'20.507820 E,3.3.4.2,ECMP,26,2,0,24,4,20,10,10,26,0
2026-07-14,169,4047,RDDC_JUM_NS911194,13531,3.3.4.2/208-2,SONO BLOCK  CAMPUS,Jamui,Bihar,811314,"24Â°44'46.3038"" N",86Â°18'14.589839 E,3.3.4.2,ECMP,11,5,0,6,1,5,0,5,11,0
2026-07-14,991,0991,WCDGOWLP532461,78333,3.3.4.2/210-1,PS- Lakhipur,Goalpara,Assam,783132,26Â°0'34.877928 N,"90Â°11'54.375"" E",3.3.4.2,ECMP,15,1,0,14,5,9,4,5,15,0
2026-07-14,649,0649,JH_BOIO_NO164976,45945,,BANK OF INDIA LAXMI MARKET SAHIJNA MORE POST GARHWA  DIST GARHWA JHARKHAND 822114,Garhwa,Jharkhand,822114,"24Â°9'35.90334"" N","83Â°48'28.06638"" E",3.3.4.2,UC,24,1,0,23,8,15,6,9,24,0
2026-07-14,124,0124,GJ_GOG_GDN_NS609176,24425,,"Ground Floor,Taluka Seva Sadan,Mamlatdar Office,Opposite S.T Bus Stand,Dehgam,Gandhinagar",Gandhinagar,Gujarat,382305,"23Â°10'13.47654"" N","72Â°49'16.7871"" E",3.3.4.2,UC,8,0,0,8,3,5,2,3,8,0
2026-07-14,986,2084,Mohan_GovKrba,57337,3.3.4.2/210-1,PANDIT RAVISHANKAR SHUKLA NAGAR NAGAR NIGAM ZONE OFFICE KORBA,Korba,Chhattisgarh,495682,"22Â°20'48.95508"" N",82Â°43'24.492179 E,3.3.4.2,ECMP,10,2,0,8,0,8,7,1,10,0
2026-07-14,224,2988,IPPBUP_1138989,38388,,Sikandar rao,Hathras,Uttar Pradesh,204215,"27Â° 49' 16.92""","78Â° 24' 24.56""",4.7.0.1,MOU,2,0,0,2,2,0,0,0,2,0
2026-07-14,804,2728,updop_ptb_NS900671,88887,3.3.4.2/210-1,sagra sundarpur pratapgarh ,Pratapgarh,Uttar Pradesh,230136,"25Â°55'49.04298"" N","81Â°46'5.9766"" E",3.3.4.2,ECMP,22,1,0,21,6,15,7,8,22,0
2026-07-14,654,2837,BR_SPATO_NS919776,09421,3.3.4.2/210-1,BISHANPUR BAZAR NEAR PETROL PUMP ,Kishanganj,Bihar,855101,"26Â°13'11.3379"" N","87Â°45'29.121"" E",3.3.4.2,ECMP,3,0,0,3,1,2,1,1,3,0
2026-07-14,804,2728,UP.DOP_ETH_NS897928,40547,3.3.4.2/210-1,sakeet ,Etah,Uttar Pradesh,207121,"27Â°26'1.377"" N",78Â°46'44.765640 E,3.3.4.2,ECMP,53,22,0,31,14,17,8,9,53,0
2026-07-14,854,0854,MH_WRAL_BH_NS762703,84023,,,,,,,,,UC,20,2,0,18,7,11,7,4,20,0
2026-07-14,221,2906,UCSC_WB_NS383873,26888,,,,,,,,,UC,3,0,0,3,3,0,0,0,3,0
2026-07-14,224,2972,IPPBCH_1604425,75809,,Teregaon,Mohla-Manpur-Ambagarh Chouki,Chhattisgarh,491229,"20Â° 22' 35.8""","80Â° 43' 29.93""",4.7.0.1,MOU,10,0,0,10,10,0,0,0,10,0
2026-07-14,820,0515,MP_0515L_Pa_NS702705,12859,3.3.4.2/210-1,LOKSEVA KENDRA RAIPURA BEHIND TEHSIL OFFICE TEHSIL RAIPURA,Panna,Madhya Pradesh,488442,"23Â°53'48.0615"" N","79Â°57'16.6992"" E",3.3.4.2,ECMP,23,6,0,17,7,10,2,8,23,0
2026-07-14,648,0648,HR_BOBO_NS890138,02128,3.3.4.2/210-1,Near Jiwannagar Road Village Damdama Sirsa 125075,Sirsa,Haryana,125075,29Â°33'55.458960 N,"74Â°40'36.53322"" E",3.3.4.2,ECMP,21,4,0,17,6,11,9,2,21,0
2026-07-14,132,2003,EKM_556_ANGEL_S,57495,,"First Floor, Vyapar Bhavan, Opp Lourde Church Perumanur",Ernakulam,Kerala,682015,9Â°56'53.635200 N,76Â°17'32.666039 E,3.3.4.2,UC,10,0,0,10,9,1,0,1,10,0
2026-07-14,132,2003,MLP_101_SHAMILKT_S,70076,3.3.4.2/210-1,"GROUD FLOOR CHERUR, CHERUR PO",Malappuram,Kerala,676304,11Â°4'19.628904 N,"75Â°59'8.46678"" E",3.3.4.2,ECMP,7,2,0,5,3,2,2,0,7,0
2026-07-14,127,2821,MH_MIT_DH_NS777324,18204,,Aadhar Seva Kendra Grampanchayat Office Borvihir Taluka Dhule District Dhule,Dhule,Maharashtra,424311,"20Â°46'58.7988"" N",74Â°50'25.898400 E,3.3.4.2,UC,6,1,0,5,1,4,4,0,6,0
2026-07-14,986,2084,2084_S_Roshanks,41027,3.3.4.2/208-2,GRAM PANCHAYAT BELAUDI TEH GUNDARDEHI DIST BALOD,Balod,Chhattisgarh,491222,"20Â°47'58.5864"" N","81Â°21'34.74612"" E",3.3.4.2,ECMP,4,1,0,3,0,3,2,1,4,0
2026-07-14,804,0804,UID1151055,97541,3.3.4.2/210-1,"HEAD POST OFFICE, MAIN ROAD BHATKAL ",Uttara Kannada,Karnataka,581320,"13Â°59'25.81056"" N",74Â°33'11.308620 E,3.3.4.2,ECMP,43,9,0,34,11,23,12,11,43,0
2026-07-14,804,2728,up.dop_sul104487,24294,3.3.4.2/210-1,JAISINGHP[UR ,Sultanpur,Uttar Pradesh,228141,"26Â°17'2.03616"" N","82Â°14'35.68362"" E",3.3.4.2,ECMP,12,1,0,11,2,9,5,4,12,0
2026-07-14,224,2980,IPPBMP_1657463,75402,,Gwalior,Morena,Madhya Pradesh,476224,"26Â° 20' 50.42""","77Â° 30' 7.02""",4.7.0.1,MOU,9,0,0,9,9,0,0,0,9,0
2026-07-14,208,2192,ELCTLR_DHANALAKSHMIN,41308,3.3.4.2/208-2,Thiruvallur Collectorate Master Plan Complex ,Tiruvallur,Tamil Nadu,602001,"13Â°8'34.41648"" N","79Â°53'41.748"" E",3.3.4.2,ECMP,27,3,0,24,12,12,9,3,27,0
2026-07-14,221,0221,CSC_WB_ASK_NS835554,01348,,"North Chakbhabani, Near Balurghat Traffic Office",Dakshin Dinajpur,West Bengal,733101,25Â°14'27.890639 N,"88Â°46'37.61718"" E",3.3.4.2,UC,34,0,0,34,6,28,15,13,34,0
2026-07-14,127,2821,MH_MIT_BU_NS831594,16206,,"AADHAR SEVA KENDRA, TAHSIL OFFICE, JALGAON JAMOD",Buldhana,Maharashtra,443402,"21Â°3'0.62988"" N","76Â°32'2.43162"" E",3.3.4.2,UC,31,1,0,30,14,16,5,11,31,0
2026-07-14,221,2906,UCSC_WB_NS153137,15265,,"VILL-DHANIRAMPUR(NEAR SBI ATM), PO-SHIBNAGAR, PS-SAGARPARA",Murshidabad,West Bengal,742306,"24Â°15'30.29298"" N","88Â°40'21.6798"" E",3.3.4.2,UC,31,0,0,31,31,0,0,0,31,0
2026-07-14,820,0820,MP_0820T_SG_NS702537,35554,3.3.4.2/210-1,BOYS HOSTEL RAHATGARH,Sagar,Madhya Pradesh,470119,"23Â°47'27.05568"" N","78Â°23'34.0137"" E",3.3.4.2,ECMP,31,4,0,27,3,24,24,0,31,0
2026-07-14,001,0015,PRO025_15,02516,3.3.4.2/210-1,"Gajraj Complex, Kunraghat, Mohaddipur, Beside: Reliance Digital, Gorakhpur-273008",Gorakhpur,Uttar Pradesh,273008,"26Â°44'57.7734"" N",83Â°24'17.695320 E,3.3.4.2,ECMP,18,2,0,16,9,7,6,1,18,0
2026-07-14,001,0014,BLS086_001,09703,3.3.4.2/210-1,"Ground Floor 715 E Ward Shahupuri, 4th lane Front of Adv. CB core office near Kumthekar Furniture Shahupuri Kolhapur",Kolhapur,Maharashtra,416001,"16Â°42'1.28904"" N","74Â°14'11.98242"" E",3.3.4.2,ECMP,27,5,0,22,5,17,13,4,27,0
2026-07-14,250,2935,10690845Jaggaiah_KRI,12168,3.3.4.2/210-1,main road sanagapadu sachivalyam penuganchiprolu mandal,N. T. R,Andhra Pradesh,521185,16Â°49'9.455580 N,80Â°17'9.257819 E,3.3.4.2,ECMP,9,1,0,8,3,5,3,2,9,0
2026-07-14,231,0231,UPSIL40102,40115,3.3.4.2/210-1,"Nyay Panchyat Khargapur, Phul box Singh inter college huzoorpur",Bahraich,Uttar Pradesh,271872,"27Â°21'10.88376"" N","81Â°39'52.08984"" E",3.3.4.2,ECMP,27,3,0,24,7,17,5,12,27,0
2026-07-14,221,2906,CSC_PB_U_LDH_NS126453,00101,,"ANSH ENTERPRISES,DISPOSAL ROAD, OPP SHANI SAI MANDIR,",Ludhiana,Punjab,142026,"30Â°47'24.2871"" N","75Â°28'15.0"" E",3.3.4.2,UC,21,0,0,21,21,0,0,0,21,0
2026-07-14,103,2309,018_S_POO_NS917009,18483,3.3.4.2/210-1,PSPCL GIASPURA DIVISION OFFICE GIASPURA,Ludhiana,Punjab,141014,"30Â°52'28.4619"" N","75Â°53'55.01952"" E",3.3.4.2,ECMP,24,2,0,22,10,12,6,6,24,0
2026-07-14,867,0867,SED_SNR_HYD_MADH1502,60386,3.3.4.2/210-1,SR RAM NAGAR YOUSUGUDA,Hyderabad,Telangana,500045,17Â°26'55.166039 N,"78Â°25'24.40428"" E",3.3.4.2,ECMP,8,0,0,8,3,5,4,1,8,0
2026-07-14,804,2726,DOPTN_NP_NS283608,12344,3.3.4.2/210-1,"EAST ST,NANNILAM LSG SO,TIRUVARUR DT,TAMILNADU,PIN 610105",Thiruvarur,Tamil Nadu,610105,"10Â°52'40.7226"" N",79Â°36'52.880880 E,3.3.4.2,ECMP,20,1,0,19,7,12,10,2,20,0
2026-07-14,118,2777,GLTIN109767,00109,3.3.4.2/210-1,Near Sissupani GP,Golaghat,Assam,785705,26Â°14'3.984360 N,94Â°0'2.109375 E,3.3.4.2,ECMP,12,5,0,7,4,3,1,2,12,0
2026-07-14,654,2834,WB_SBIO_NS826500,09074,3.3.4.2/210-1,"AADHAAR ENROLLMENT(<18 yrs)AND UPDATE CENTRE KALIACHAK, PO- KALIACHAK, PS- KALIACHAK,DIST-MALDA,STATE-WESTBENGAL,PIN-732201",Malda,West Bengal,732201,"24Â°51'45.13182"" N",88Â°1'1.933596 E,3.3.4.2,ECMP,20,8,0,12,3,9,3,6,20,0
2026-07-14,818,2081,O_NX_TS_098,60009,,,,,,,,,UC,2,2,0,0,0,0,0,0,2,0
2026-07-14,804,2725,RJ_CPMG_BI_NS894343,00654,3.3.4.2/210-1,NEAR SBI BANK MAIN BAZAR SHRI DUNGARGARH ,Bikaner,Rajasthan,331803,"28Â°5'43.85742"" N",74Â°0'28.769531 E,3.3.4.2,ECMP,45,13,0,32,11,21,10,11,45,0
2026-07-14,804,2728,UP.DOP_BUL_NS770503,22907,3.3.4.2/208-2,"shikarpur post office, chota bazzar, shikarpur bulandshahr",Bulandshahr,Uttar Pradesh,203395,"28Â°16'48.72072"" N",78Â°0'41.572266 E,3.3.4.2,ECMP,36,14,0,22,9,13,3,10,36,0
2026-07-14,804,2726,DOPTN_TI_NS741328,11935,3.3.4.2/210-1,NEAR TIRUPATTUR GARDEN STREET TIRUPATTUR,Tirupattur,Tamil Nadu,635601,"12Â°29'45.18312"" N","78Â°33'56.25"" E",3.3.4.2,ECMP,44,3,0,41,17,24,15,9,44,0
2026-07-14,224,2992,IPPBWB_1543347,76210,4.7.0.1,"AADHAAR CENTRE FOR CHILD ENROLLMENT AND MOBILE UPDATE, BANGACHHATRA, BIRBHUM",Birbhum,West Bengal,731240,"23Â° 36' 26.21""","87Â° 50' 3.96""",4.7.0.1,ECL,1,1,0,0,0,0,0,0,1,0
2026-07-14,208,2193,TAC_SUP1952,22305,,Taluk Office Toovipuram 3rd Street Thoothukudi,Thoothukkudi,Tamil Nadu,628003,"8Â°48'11.43678"" N","78Â°8'5.56638"" E",3.3.4.2,UC,18,0,0,18,12,6,5,1,18,0
2026-07-14,862,0862,WCD_RJ_RA_NS819085,52705,,KUMBHALGAD,Rajsamand,Rajasthan,313325,26Â°3'34.731443 N,72Â°44'37.880880 E,3.3.4.2,UC,20,3,0,17,5,12,4,8,20,0
2026-07-14,221,2906,BH_CSC_UCL_NS214967,47867,,"BISHUNPUR MATIYARWA, CHWOK,NEAR BY MANGAL MURTI PETROLEAM KE SAMNE",East Champaran,Bihar,845458,"26Â°39'44.8974"" N","84Â°34'47.51952"" E",3.3.4.2,UC,11,0,0,11,11,0,0,0,11,0
2026-07-14,841,2708,GJPE_ST_NS398363,22053,3.3.4.2/210-1,Olpad BRC Bhavan ,Surat,Gujarat,394540,21Â°20'26.645519 N,"72Â°45'8.3496"" E",3.3.4.2,ECMP,23,1,0,22,10,12,4,8,23,0
2026-07-14,221,0221,MP_CSC_BH_NS529479,00019,3.3.4.2/216-1,"CSC ASK Bhopal Hig A-18, Vidhya Nagar, Opp. BU Bhopal",Bhopal,Madhya Pradesh,462026,23Â°11'51.005880 N,"77Â°26'47.84178"" E",3.3.4.2,ECMP,23,5,0,18,8,10,5,5,23,0
2026-07-14,804,2721,MP_IP_ND_NS896565,27370,3.3.4.2/210-1,sp mill gate no 03 narmadapuram,Narmadapuram,Madhya Pradesh,461005,"22Â°44'35.83008"" N",77Â°44'50.390640 E,3.3.4.2,ECMP,6,1,0,5,0,5,2,3,6,0
2026-07-14,224,2989,IPPBUK_1519439,57071,4.7.0.1,kathgodam,Nainital,Uttarakhand,263126,"29Â° 14' 41.74""","79Â° 31' 34.74""",4.7.0.1,ECL,1,1,0,0,0,0,0,0,1,0
2026-07-14,221,2906,UP_CSC_UCL_NS068773,09013,,aadhaar demographic update kanpur,Kanpur Nagar,Uttar Pradesh,208021,"26Â°23'45.58596"" N","80Â°22'57.15822"" E",3.3.4.2,UC,4,0,0,4,4,0,0,0,4,0
2026-07-14,804,2729,UK_CPMG_PA_NS828253,00172,3.3.4.2/210-1,dhumakot,Pauri Garhwal,Uttarakhand,246277,"29Â°44'41.997"" N",79Â°0'48.310548 E,3.3.4.2,ECMP,22,0,0,22,7,15,11,4,22,0
2026-07-14,221,2906,UP_CSC_UCL_NS093237,45901,,JANTA COMPUTERS NEAR PNB BANK TIRAHA IKAUNA SHRAWASTI,Shrawasti,Uttar Pradesh,271845,"27Â°31'59.6484"" N","81Â°58'2.1387"" E",3.3.4.2,UC,8,0,0,8,8,0,0,0,8,0
2026-07-14,001,0014,BLS042_05,04414,3.3.4.2/210-1,"34, M.M. Ghosh Street, Near Sadar More, Opposite of Cosmo Bazar",Nadia,West Bengal,741101,"23Â°24'25.35642"" N",88Â°29'29.765639 E,3.3.4.2,ECMP,42,3,0,39,5,34,20,14,42,0
2026-07-14,221,2906,UCSC_WB_NS240973,26907,,,,,,,,,UC,35,0,0,35,35,0,0,0,35,0
2026-07-14,169,4047,RDDC_LKH_NS801180,19506,3.3.4.2/208-2,sadar hospital lakhisarai,Lakhisarai,Bihar,811311,"25Â°8'46.5381"" N","86Â°5'27.59766"" E",3.3.4.2,ECMP,31,3,0,28,10,18,9,9,31,0
2026-07-14,654,2825,KN_SBIO_NS144932,02539,3.3.4.2/208-2,behind nandi petrol pump bidar,Bidar,Karnataka,585401,"17Â°54'35.83008"" N","77Â°31'10.9863"" E",3.3.4.2,ECMP,2,0,0,2,0,2,1,1,2,0
2026-07-14,108,0516,RJ_NG_0516_NS891759,17291,,SHREE KARNI AADHAR CENTER B.N.R.G.S KENDRA BLOCK OFFICE DEGANA,Nagaur,Rajasthan,341503,26Â°53'59.838840 N,74Â°19'26.015639 E,3.3.4.2,UC,12,0,0,12,7,5,4,1,12,0
2026-07-14,871,0871,UPEDU_FZD_489986,91603,3.3.4.2/210-1,Firozabad,Firozabad,Uttar Pradesh,283203,"27Â°7'47.97363"" N",78Â°27'17.109360 E,3.3.4.2,ECMP,26,6,0,20,7,13,4,9,26,0
2026-07-14,108,2898,DOC_RJ_Jo_NC106286,21225,,vill.post Sirmandi th.osian Jodhpur,Jodhpur,Rajasthan,342303,"26Â° 43' 45.63""","72Â° 54' 16.05""",4.7.0.1,MOU,18,0,0,18,18,0,0,0,18,0
2026-07-14,224,2988,IPPBUP_1016451,03435,4.7.0.1,Akbarpur head post office,Ayodhya,Uttar Pradesh,224122,"26Â° 26' 15.22""","82Â° 33' 22.47""",4.7.0.1,ECL,4,4,0,0,0,0,0,0,4,0
2026-07-14,804,2716,DOPHR_NS844271,12544,3.3.4.2/210-1,hansi,Hisar,Haryana,125033,"29Â°5'56.92383"" N","75Â°58'8.1738"" E",3.3.4.2,ECMP,11,4,0,7,2,5,5,0,11,0
2026-07-14,103,0103,FCS_WCD_BLS_NS909914,91605,3.3.4.2/210-1,VILLAGE MALPUR P/O KIRI KHURD,Pathankot,Punjab,145025,"32Â°15'31.1133"" N",75Â°29'47.109359 E,3.3.4.2,ECMP,17,1,0,16,7,9,7,2,17,0
2026-07-14,651,0651,IBVEE_19056,13068,,BADKULLA GANGNI,Nadia,West Bengal,741121,"23Â°17'53.9502"" N",88Â°31'45.468720 E,3.3.4.2,UC,41,0,0,41,41,0,0,0,41,0
2026-07-14,127,2821,MH_MIT_ST_NS846754,39106,,Lonand Road Grampanchyat Pisalwdi Tal Khandala Dist Satara ,Satara,Maharashtra,412801,18Â°7'46.120608 N,"73Â°58'54.5508"" E",3.3.4.2,UC,50,2,0,48,17,31,25,6,50,0
2026-07-14,804,2725,RJ_CPMG_Si_NS840943,71514,3.3.4.2/210-1,near govt hospital reodar sub post office,Sirohi,Rajasthan,307514,24Â°37'10.136700 N,"72Â°31'44.38476"" E",3.3.4.2,ECMP,23,2,0,21,8,13,8,5,23,0
2026-07-14,221,0221,UP_CSC_SHAH_NS903454,06510,3.3.4.2/210-1,"Block Office Madnapur, Shahjahanpur",Shahjahanpur,Uttar Pradesh,242301,"27Â°51'54.49218"" N","79Â°40'38.3202"" E",3.3.4.2,ECMP,31,6,0,25,2,23,2,21,31,0
2026-07-14,804,2730,DOPWB_NS872295,02704,3.3.4.2/210-1,"Bheduasole Post Office, Indpur, Bankura",Bankura,West Bengal,722121,23Â°6'47.358396 N,"86Â°54'29.2968"" E",3.3.4.2,ECMP,20,6,0,14,8,6,1,5,20,0
2026-07-14,221,2906,BH_CSC_UCL_NS518838,04336,,"purana sarkari hospital,jaynagar,jaynagar,sabjimandi ke paas",Madhubani,Bihar,847226,26Â°35'28.549799 N,86Â°8'10.136700 E,3.3.4.2,UC,6,0,0,6,6,0,0,0,6,0
2026-07-14,224,2992,IPPBWB_1634869,70872,,"Mahatpur, Chapra,Nadia",Nadia,West Bengal,741164,"23Â° 28' 30.64""","88Â° 32' 4.75""",4.7.0.1,MOU,27,0,0,27,27,0,0,0,27,0
2026-07-14,001,0014,BLS034_023,02904,3.3.4.2/210-1,"1st Floor BSNL Office, Mall Road, Opposite SBI Main Branch, Kanpur Nagar",Kanpur Nagar,Uttar Pradesh,208001,"26Â°28'16.49412"" N",80Â°21'22.617179 E,3.3.4.2,ECMP,50,10,0,40,12,28,18,10,50,0
2026-07-14,127,2821,MH_MIT_BI_NS910111,14053,,Aadhar Seva Kendra Grampanchayat Office Rajuri Navgan Taluka Beed District. Beed Pincode-414205 ,Beed,Maharashtra,414205,19Â°0'3.698730 N,75Â°38'1.523399 E,3.3.4.2,UC,19,4,0,15,5,10,4,6,19,0
2026-07-14,001,0015,PRO016_20,01606,,plot no nd3 near dav school,North West Delhi,Delhi,110034,28Â°41'59.004000 N,"77Â°8'43.15428"" E",3.3.4.2,UC,11,1,0,10,2,8,5,3,11,0
2026-07-14,656,0656,AP_UBIO_NS857571,15616,,SDGS COLLEGE CAMPUSD B COLONY HINDUPUR ANDHRA PRADESH PIN CODE 515201,Sri Sathya Sai,Andhra Pradesh,515201,"13Â°49'24.85842"" N","77Â°30'8.0274"" E",3.3.4.2,UC,19,2,0,17,6,11,3,8,19,0
2026-07-14,106,2110,CRIDSIRSA013,64006,,SARAL ATYODAY CRID ADHAR KENDER,Sirsa,Haryana,125055,29Â°32'57.202200 N,"75Â°2'54.84375"" E",3.3.4.2,UC,12,0,0,12,8,4,4,0,12,0
2026-07-14,852,0852,MP_0852_Jh_NS539354,90192,,WCD Office Thandla Dist Jhabua MP 457777,Jhabua,Madhya Pradesh,457777,23Â°0'14.765625 N,"74Â°34'37.29492"" E",3.3.4.2,UC,57,10,0,47,27,20,7,13,57,0
2026-07-14,656,0656,JH_UBIO_NS832337,53830,,"12345, Chiniya Road, Chinia More, Bishunpur,Garhwa, Jharkhand 822114",Garhwa,Jharkhand,822114,"24Â°9'24.84375"" N",83Â°48'9.843720 E,3.3.4.2,UC,10,5,0,5,0,5,2,3,10,0
2026-07-14,818,2081,S_ESD_RR_70711_2,70711,,GHMC COMMUNITY HALL STREET NO 1 GACHIBOWLI,K.v. Rangareddy,Telangana,500032,"17Â°26'19.16016"" N",78Â°21'47.958960 E,3.3.4.2,UC,28,1,0,27,15,12,2,10,28,0
2026-07-14,001,0014,BLS139_001,11208,3.3.4.2/210-1,"Kusum Apartment, O.T Road, Inda, Kharagpur, Near LIC Office",Paschim Medinipur,West Bengal,721305,"22Â°21'26.27928"" N",87Â°20'13.535160 E,3.3.4.2,ECMP,31,2,0,29,3,26,16,10,31,0
2026-07-14,648,0648,MP_BOBO_NS480303,00504,,"Ground Floor, Shri Arvind Marg, Beside Mahila Thana, Alkapuri, Ratlam, MP-457001",Ratlam,Madhya Pradesh,457001,"23Â°20'26.73342"" N",75Â°1'39.755862 E,3.3.4.2,UC,22,1,0,21,10,11,9,2,22,0
2026-07-14,127,2821,MH_MIT_MS_NS887911,27318,,BANDRA COLLECTOR OFFICE NEAR CHETNA COLLAGE BANDRA EAST ,Mumbai Suburban,Maharashtra,400051,"19Â°3'41.87988"" N","72Â°51'2.1972"" E",3.3.4.2,UC,50,1,0,49,27,22,18,4,50,0
2026-07-14,847,0847,JEPC_MKS_GIR_NS895055,12202,3.3.4.2/208-2,B R C KHARSAWAN  SERAIKELA ROAD NEAR CHANDANI CHOK  KHARSAWAN JHARKHAND 833216,Seraikela-Kharsawan,Jharkhand,833216,"22Â°46'51.9726"" N",85Â°49'29.648400 E,3.3.4.2,ECMP,7,2,0,5,0,5,4,1,7,0
2026-07-14,804,2728,UP_DOP_ETH_NS637939,40561,3.3.4.2/210-1,Sub Post Office Sahawar So ,Kasganj,Uttar Pradesh,207245,27Â°47'28.403399 N,"78Â°50'0.879"" E",3.3.4.2,ECMP,47,21,0,26,11,15,2,13,47,0
2026-07-14,224,2992,IPPBWB_1384847,61479,,CHINSURAH,Hooghly,West Bengal,712426,"22Â° 43' 28.87""","88Â° 5' 2.45""",4.7.0.1,MOU,27,0,0,27,27,0,0,0,25,2
2026-07-14,854,0854,MH_WRAL_RT_NS635224,74015,,ANGANWADI NEAR KHEDEKAR HOSPITAL MAHAD RAIGAD ROAD,Raigad,Maharashtra,402305,"18Â°8'26.82129"" N","73Â°24'4.30662"" E",3.3.4.2,UC,6,0,0,6,3,3,2,1,6,0
2026-07-14,656,0656,BR_UBIA_NS693399,13351,,"UNION BANK OF INDIA,COLLEGE CHOWK MADHEPURA BIHAR 852113",Madhepura,Bihar,852113,"25Â°55'40.6788"" N","86Â°47'43.41798"" E",3.3.4.2,UC,7,4,0,3,2,1,1,0,7,0
2026-07-14,804,2714,DLCPMG_NS800798,29339,3.3.4.2/210-1,multani mohalla gandhi nagar ,East Delhi,Delhi,110031,"28Â°39'26.7774"" N",77Â°15'52.646460 E,3.3.4.2,ECMP,30,8,0,22,9,13,10,3,30,0
2026-07-14,208,2193,TAC_SUP876798,22406,,"AATHAR ENROLMENT CENTRE ESEVANI CENTRE THOTTIYAM TALUK OFFICE CAMPUS , THOTTIYAM",Tiruchirappalli,Tamil Nadu,621203,"10Â°59'46.4136"" N",78Â°19'30.263700 E,3.3.4.2,UC,23,5,0,18,11,7,6,1,23,0
2026-07-14,229,0229,UP_FPBO_NS019363,09093,,h no1320 a first floor near kashi gomti bank line bazar husainabad district jaunpur pin code 222002 up,Jaunpur,Uttar Pradesh,222002,25Â°43'55.224599 N,"82Â°41'35.9766"" E",3.3.4.2,UC,22,5,0,17,6,11,3,8,22,0
2026-07-14,513,0513,GJPNY_AND_NS631738,24099,3.3.4.2/208-2,"KANVADI GRAMPANCHAYAT, TA-ANKLAV,DI-ANAND,PIN-388307",Anand,Gujarat,388307,22Â°23'18.559559 N,73Â°3'14.414064 E,3.3.4.2,ECMP,15,1,0,14,0,14,7,7,15,0
